Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2006","2006","1000 No","3780880","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2007","2007","1000 No","3427610","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2008","2008","1000 No","3027885","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2009","2009","1000 No","3248622","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2010","2010","1000 No","3265899","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2011","2011","1000 No","3437427","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2012","2012","1000 No","2967149","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2013","2013","1000 No","2450000","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2014","2014","1000 No","2240000","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2015","2015","1000 No","2240000","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2016","2016","1000 No","2240000","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2017","2017","1000 No","2077299","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2018","2018","1000 No","2185395","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2019","2019","1000 No","2457610","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5513","Production","1062","Eggs, hen, in shell","2020","2020","1000 No","2429651","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1961","1961","1000 Head","1700","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1962","1962","1000 Head","2000","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1963","1963","1000 Head","2300","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1964","1964","1000 Head","2250","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1965","1965","1000 Head","2350","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1966","1966","1000 Head","1700","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1967","1967","1000 Head","1630","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1968","1968","1000 Head","2250","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1969","1969","1000 Head","2550","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1970","1970","1000 Head","1970","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1971","1971","1000 Head","2200","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1972","1972","1000 Head","2250","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1973","1973","1000 Head","2400","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1974","1974","1000 Head","2700","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1975","1975","1000 Head","4200","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1976","1976","1000 Head","4500","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1977","1977","1000 Head","4577","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1978","1978","1000 Head","7048","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1979","1979","1000 Head","8446","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1980","1980","1000 Head","8287","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1981","1981","1000 Head","9716","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1982","1982","1000 Head","10130","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1983","1983","1000 Head","9726","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1984","1984","1000 Head","10073","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1985","1985","1000 Head","8538","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1986","1986","1000 Head","9269","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1987","1987","1000 Head","7955","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1988","1988","1000 Head","9509","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1989","1989","1000 Head","8549","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1990","1990","1000 Head","9909","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1991","1991","1000 Head","9578","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5313","Laying","1062","Eggs, hen, in shell","1992","1992","1000 Head","11380","","Official data"
